,train_loss,valid_loss
105,0.6136412023243151,0.8873679461719105
106,0.6131867768889979,0.9026367930496264
107,0.6125757081885087,0.8917819212817546
108,0.6138649211431805,0.8941074943392532
109,0.6119807677519948,0.8823620455819856
110,0.6127962871601708,0.8837885961592572
111,0.6119447876277723,0.9119713126488451
112,0.6116574440504375,0.8952382143188573
113,0.6118162599362825,0.8820463100319389
114,0.61141201885123,0.8841892645793891
115,0.6116628678221452,0.8995498163895037
116,0.6102698474181326,0.8894981018402291
117,0.6117666092671846,0.8895854132730256
118,0.6111473704639234,0.8970694751859462
119,0.6113962784566377,0.8926041553605277
120,0.6123665399300424,0.8855590779076582
121,0.612072481607136,0.89028089638776
122,0.6095681914530302,0.8877476243852819
123,0.6117516812525298,0.8796654471061515
124,0.6090903328594408,0.8791400321624564
125,0.6124312664333142,0.8802365270800561
126,0.607813438114367,0.896671916328886
127,0.6112461633431284,0.8813622762572091
128,0.6095084345968146,0.8916997767094547
129,0.6105908953516107,0.8841987578374035
130,0.610523431301117,0.8887655138969421
131,0.6088380976727135,0.8898897455923213
132,0.6095477959984227,0.8881031222313455
133,0.6090329488955046,0.8911405471885729
134,0.6088328897325617,0.9203592186453957
135,0.6091990152158235,0.9160955027214386
136,0.6095214282838922,0.9127331391070623
137,0.607895938471744,0.8992628301464537
138,0.6107714144807113,0.8884977330951571
139,0.6074662807113246,0.8775231197195233
140,0.6087669885785956,0.8937704229504807
141,0.6085515159054806,0.8852903846674746
142,0.6093244536299455,0.8805443442092752
143,0.6072416753517954,0.8835538419537574
144,0.6086052726444445,0.9038374588924384
145,0.6089344738659106,0.892934132671956
146,0.6052751221154865,0.8826434597279291
147,0.6089477604313901,0.8867343739143707
148,0.6076864926438582,0.8984047226935813
149,0.6084186811196176,0.900739478989967
150,0.6088683896315725,0.9012207336395791
151,0.6051567956020958,0.9038157331868537
152,0.6078512506735952,0.9278186679636158
153,0.6081001075945403,0.8948663574344707
154,0.6057390325947811,0.8999921608271089
155,0.6053014072618986,0.9108899756797455
156,0.6066794988983556,0.8915292969289815
157,0.6077039386096753,0.8893349931674933
158,0.6043210892928274,0.8817808523118121
159,0.6071826926030611,0.9023257062870002
160,0.6060544046602752,0.8939313731103573
161,0.6051574141100833,0.9020765509995274
162,0.6070299010527761,0.8938352105752477
163,0.6070640841283296,0.8771401377593946
164,0.6052069337744462,0.8975450460266017
165,0.6079096378778156,0.9256005909457896
166,0.606968012107046,0.8946564100073569
167,0.6041364654741789,0.8983405746004116
168,0.6071704872030961,0.9044015291351942
169,0.6053066563606262,0.8822670522725807
170,0.6055077958106995,0.8937275492170322
171,0.6033255380078366,0.8862907796535852
172,0.6036408045417384,0.9000022463828513
173,0.6079602013136212,0.8797791765171027
174,0.6044801479891727,0.8978709698473133
175,0.6056208781192177,0.9015013770487323
176,0.6030194395466855,0.8834595845180487
177,0.6037937410254227,0.894318125157986
178,0.6031263150666889,0.8819377287378851
179,0.6064626994885897,0.8852459938271241
180,0.6035655562501204,0.9004439111775572
181,0.6028147456520482,0.8952723985198159
182,0.6039592795622977,0.9315044370087437
183,0.6061596842816002,0.9143794913711788
184,0.6042801614811546,0.8982296507313566
185,0.6013961488322208,0.8791009787493532
186,0.6050291613528603,0.886370818944847
187,0.6021040724453173,0.8996819475161955
188,0.6042719350363079,0.8858993953129031
189,0.6044202862287823,0.8791841928314112
190,0.604454833331861,0.8850164593390699
191,0.6010209515220241,0.9176952321574373
192,0.6047313095393934,0.899895558192295
193,0.6046920729938307,0.8832179600337766
194,0.6026713945991115,0.9005450523874294
195,0.6020283169495432,0.9073975656017568
196,0.6022164637164066,0.9046122986565596
197,0.6017797836504485,0.906879519891439
198,0.6029277836649042,0.8989577458339667
199,0.601077578193263,0.9346650051620772
